name;origin;destination;length;oneway;harassmentRisk;geometry
Calle 40;(-75.626022, 6.253373);(-75.6258786, 6.2535006);21.28;False;0.97250328074736;LINESTRING (-75.62602200000001 6.253373, -75.6258938 6.2534891, -75.62587859999999 6.2535006)
Calle 115B;(-75.6254152, 6.2536055);(-75.6254949, 6.2535372);11.631;False;0.97250328074736;LINESTRING (-75.62541520000001 6.2536055, -75.62549490000001 6.2535372)
Calle 40;(-75.6254152, 6.2536055);(-75.6256165, 6.2536447);22.91;False;0.96062969743372;LINESTRING (-75.62541520000001 6.2536055, -75.62550210000001 6.2536374, -75.62561650000001 6.2536447)
Calle 40;(-75.6254152, 6.2536055);(-75.6249025, 6.253618);57.368;False;0.96062969743372;LINESTRING (-75.62541520000001 6.2536055, -75.62519399999999 6.2535732, -75.62498669999999 6.2535974, -75.6249025 6.253618)
Calle 39D;(-75.6244854, 6.2537988);(-75.6232713, 6.2534995);141.83700000000002;False;0.97250328074736;LINESTRING (-75.6244854 6.2537988, -75.62396990000001 6.2536149, -75.6238309 6.2535748, -75.6237378 6.2535748, -75.62364150000001 6.253593, -75.623525 6.2536157, -75.62344830000001 6.2535944, -75.6233336 6.2535282, -75.6232713 6.2534995)
Calle 40;(-75.6244854, 6.2537988);(-75.6246252, 6.2537243);17.535;False;0.96062969743372;LINESTRING (-75.6244854 6.2537988, -75.62461740000001 6.2537278, -75.6246252 6.2537243)
Calle 40;(-75.6244854, 6.2537988);(-75.6236646, 6.2540231);95.985;False;0.96062969743372;LINESTRING (-75.6244854 6.2537988, -75.62429520000001 6.2539097, -75.6241078 6.2539877, -75.6238848 6.25401, -75.6236646 6.2540231)
;(-75.6226567, 6.2535906);(-75.6233523, 6.2540234);90.757;False;0.97250328074736;LINESTRING (-75.62265669999999 6.2535906, -75.6228347 6.2537049, -75.62299899999999 6.2537997, -75.6230825 6.2538445, -75.62335229999999 6.2540234)
Calle 39A;(-75.6225589, 6.2513527);(-75.6218831, 6.2516059);79.829;False;0.984376864061;LINESTRING (-75.6225589 6.2513527, -75.62188310000001 6.2516059)
Carrera 110;(-75.6225589, 6.2513527);(-75.622786, 6.251686);44.762;False;0.984376864061;LINESTRING (-75.6225589 6.2513527, -75.622786 6.251686)
Carrera 110;(-75.6225589, 6.2513527);(-75.6224162, 6.2510573);36.438;False;0.984376864061;LINESTRING (-75.6225589 6.2513527, -75.6224162 6.2510573)
Calle 39A;(-75.6225589, 6.2513527);(-75.6233263, 6.2510432);92.275;False;0.98531425221734;LINESTRING (-75.6225589 6.2513527, -75.62268589999999 6.2513136, -75.62283960000001 6.2512203, -75.6229397 6.2511681, -75.6230336 6.2511342, -75.62319220000001 6.2511038, -75.6233263 6.2510432)
Calle 39A;(-75.6218831, 6.2516059);(-75.6225589, 6.2513527);79.829;False;0.984376864061;LINESTRING (-75.62188310000001 6.2516059, -75.6225589 6.2513527)
Calle 39A;(-75.6218831, 6.2516059);(-75.621049, 6.2519185);98.531;False;0.984376864061;LINESTRING (-75.62188310000001 6.2516059, -75.621049 6.2519185)
Carrera 109;(-75.6218831, 6.2516059);(-75.6219956, 6.2519653);41.853;False;0.984376864061;LINESTRING (-75.62188310000001 6.2516059, -75.62199560000001 6.2519653)
Carrera 109;(-75.6218831, 6.2516059);(-75.6216772, 6.2512143);49.425;False;0.984376864061;LINESTRING (-75.62188310000001 6.2516059, -75.621752 6.2513204, -75.6217209 6.2512616, -75.62167719999999 6.2512143)
Calle 39A;(-75.621049, 6.2519185);(-75.6218831, 6.2516059);98.531;False;0.984376864061;LINESTRING (-75.621049 6.2519185, -75.62188310000001 6.2516059)
Calle 39A;(-75.621049, 6.2519185);(-75.6202375, 6.2522226);95.86;False;0.984376864061;LINESTRING (-75.621049 6.2519185, -75.6202375 6.2522226)
Carrera 108;(-75.621049, 6.2519185);(-75.6208805, 6.2515157);48.507;False;0.984376864061;LINESTRING (-75.621049 6.2519185, -75.6208805 6.2515157)
Carrera 108;(-75.621049, 6.2519185);(-75.621197, 6.252285);43.914;False;0.984376864061;LINESTRING (-75.621049 6.2519185, -75.621197 6.252285)
Carrera 109;(-75.6220833, 6.2524421);(-75.6220362, 6.2530194);64.404;False;0.984376864061;LINESTRING (-75.6220833 6.2524421, -75.6220362 6.2530194)
;(-75.6220833, 6.2524421);(-75.6214637, 6.2521783);77.32;False;0.984376864061;LINESTRING (-75.6220833 6.2524421, -75.6219676 6.2524454, -75.62184190000001 6.2524156, -75.62167100000001 6.2523476, -75.6215448 6.2522664, -75.62146370000001 6.2521783)
Carrera 109;(-75.6220833, 6.2524421);(-75.6219956, 6.2519653);54.335;False;0.984376864061;LINESTRING (-75.6220833 6.2524421, -75.6220805 6.252295, -75.6220625 6.2521696, -75.62199560000001 6.2519653)
;(-75.6247832, 6.2535129);(-75.6248881, 6.2535823);14.737000000000002;False;0.97250328074736;LINESTRING (-75.6247832 6.2535129, -75.6247858 6.2535245, -75.62479159999999 6.253535, -75.6248049 6.2535492, -75.6248252 6.2535549, -75.6248483 6.2535637, -75.62488810000001 6.2535823)
Calle 115B;(-75.6254949, 6.2535372);(-75.6254152, 6.2536055);11.631;False;0.97250328074736;LINESTRING (-75.62549490000001 6.2535372, -75.62541520000001 6.2536055)
Calle 115B;(-75.6254949, 6.2535372);(-75.6264393, 6.2529228);127.878;False;;LINESTRING (-75.62549490000001 6.2535372, -75.6255792 6.2534716, -75.6257935 6.2533833, -75.62591690000001 6.2533164, -75.6260158 6.2532295, -75.6260721 6.2531817, -75.6261425 6.2531548, -75.62624460000001 6.2531193, -75.62632720000001 6.2530825, -75.62637340000001 6.2530346, -75.62641000000001 6.2529763, -75.6264393 6.2529228)
;(-75.6254949, 6.2535372);(-75.6249282, 6.2534954);70.017;False;0.984376864061;LINESTRING (-75.62549490000001 6.2535372, -75.62539990000001 6.2534617, -75.6252882 6.253521, -75.6252008 6.2534933, -75.62511480000001 6.2534433, -75.6249282 6.2534954)
Calle 40;(-75.6236646, 6.2540231);(-75.6233523, 6.2540234);34.52;False;0.96062969743372;LINESTRING (-75.6236646 6.2540231, -75.62335229999999 6.2540234)
;(-75.6236646, 6.2540231);(-75.6247463, 6.2545869);147.207;False;0.96062969743372;LINESTRING (-75.6236646 6.2540231, -75.62372860000001 6.2540299, -75.62398349999999 6.2540623, -75.6242544 6.2540942, -75.6243814 6.2541267, -75.6244176 6.254144, -75.6244986 6.254199, -75.62454700000001 6.2542388, -75.624591 6.2543029, -75.62463839999999 6.254408, -75.62468010000001 6.2544704, -75.6247097 6.2545429, -75.6247463 6.2545869)
Calle 40;(-75.6236646, 6.2540231);(-75.6244854, 6.2537988);95.985;False;0.96062969743372;LINESTRING (-75.6236646 6.2540231, -75.6238848 6.25401, -75.6241078 6.2539877, -75.62429520000001 6.2539097, -75.6244854 6.2537988)
Carrera 107;(-75.6218168, 6.2567545);(-75.6217351, 6.2569326);21.766;False;0.9406320834318002;LINESTRING (-75.6218168 6.2567545, -75.6217351 6.2569326)
Carrera 108;(-75.6218168, 6.2567545);(-75.622077, 6.2573598);73.194;False;0.9406320834318002;LINESTRING (-75.6218168 6.2567545, -75.622077 6.2573598)
Carrera 108;(-75.6218168, 6.2567545);(-75.621713, 6.2564349);37.399;False;0.9406320834318002;LINESTRING (-75.6218168 6.2567545, -75.6217493 6.2565759, -75.621713 6.2564349)
Carrera 107;(-75.6203263, 6.2585208);(-75.6204187, 6.2582493);31.87;False;0.9406320834318002;LINESTRING (-75.6203263 6.2585208, -75.6204187 6.2582493)
;(-75.6196867, 6.2528775);(-75.6197345, 6.2527532);14.797;False;0.984376864061;LINESTRING (-75.6196867 6.2528775, -75.61973450000001 6.2527532)
Carrera 104;(-75.6194792, 6.2565862);(-75.6195851, 6.2569798);45.305;False;0.9406320834318002;LINESTRING (-75.6194792 6.2565862, -75.61958509999999 6.2569798)
Calle 43;(-75.6194792, 6.2565862);(-75.6198327, 6.256321);49.638;False;0.9406320834318002;LINESTRING (-75.6194792 6.2565862, -75.6195805 6.2564774, -75.61967869999999 6.2563961, -75.6197463 6.2563551, -75.6198327 6.256321)
Calle 43;(-75.6194792, 6.2565862);(-75.618963, 6.2569823);72.761;False;0.9406320834318002;LINESTRING (-75.6194792 6.2565862, -75.6193945 6.2566921, -75.6193023 6.256772, -75.61896299999999 6.2569823)
Carrera 104;(-75.6197282, 6.2575579);(-75.6195851, 6.2569798);66.199;False;0.9406320834318002;LINESTRING (-75.6197282 6.2575579, -75.61958509999999 6.2569798)
Calle 45;(-75.6197282, 6.2575579);(-75.619351, 6.2577152);45.213;False;0.9406320834318002;LINESTRING (-75.6197282 6.2575579, -75.61935099999999 6.2577152)
Calle 45;(-75.6197282, 6.2575579);(-75.6200389, 6.2575577);34.342;False;0.9406320834318002;LINESTRING (-75.6197282 6.2575579, -75.6200389 6.2575577)
Carrera 105;(-75.6200389, 6.2575577);(-75.6199491, 6.256948);68.518;False;0.9406320834318002;LINESTRING (-75.6200389 6.2575577, -75.6199491 6.256948)
Carrera 105;(-75.6200389, 6.2575577);(-75.6201027, 6.2581459);65.784;False;0.9406320834318002;LINESTRING (-75.6200389 6.2575577, -75.6201027 6.2581459)
Calle 45;(-75.6200389, 6.2575577);(-75.6197282, 6.2575579);34.342;False;0.9406320834318002;LINESTRING (-75.6200389 6.2575577, -75.6197282 6.2575579)
Calle 45;(-75.6200389, 6.2575577);(-75.6203868, 6.2575551);38.455;False;0.9406320834318002;LINESTRING (-75.6200389 6.2575577, -75.62038680000001 6.2575551)
Carrera 103;(-75.619351, 6.2577152);(-75.618963, 6.2569823);92.091;False;0.9406320834318002;LINESTRING (-75.61935099999999 6.2577152, -75.61896299999999 6.2569823)
Carrera 103;(-75.619351, 6.2577152);(-75.6195597, 6.2580764);46.317;False;0.9406320834318002;LINESTRING (-75.61935099999999 6.2577152, -75.6195597 6.2580764)
Calle 45;(-75.619351, 6.2577152);(-75.6188915, 6.2579489);57.052;False;0.9406320834318002;LINESTRING (-75.61935099999999 6.2577152, -75.6188915 6.2579489)
Calle 45;(-75.619351, 6.2577152);(-75.6197282, 6.2575579);45.213;False;0.9406320834318002;LINESTRING (-75.61935099999999 6.2577152, -75.6197282 6.2575579)
Calle 45;(-75.6188915, 6.2579489);(-75.619351, 6.2577152);57.052;False;0.9406320834318002;LINESTRING (-75.6188915 6.2579489, -75.61935099999999 6.2577152)
Carrera 103;(-75.6188915, 6.2579489);(-75.6187835, 6.2577788);22.366;False;0.9406320834318002;LINESTRING (-75.6188915 6.2579489, -75.61878350000001 6.2577788)
Carrera 103;(-75.6188915, 6.2579489);(-75.6193641, 6.2585817);88.80999999999999;False;0.9406320834318002;LINESTRING (-75.6188915 6.2579489, -75.6191709 6.2584109, -75.6192657 6.2585192, -75.6193641 6.2585817)
Carrera 107;(-75.6213689, 6.2578873);(-75.6216177, 6.2572387);77.186;False;0.9406320834318002;LINESTRING (-75.62136889999999 6.2578873, -75.6216177 6.2572387)
Carrera 107;(-75.6213689, 6.2578873);(-75.6211256, 6.2585411);77.514;False;0.9406320834318002;LINESTRING (-75.62136889999999 6.2578873, -75.6211256 6.2585411)
Calle 45;(-75.6213689, 6.2578873);(-75.6207218, 6.257639);76.669;False;0.9406320834318002;LINESTRING (-75.62136889999999 6.2578873, -75.6207218 6.257639)
Calle 45;(-75.6213689, 6.2578873);(-75.6214658, 6.2579135);11.1;False;0.9406320834318002;LINESTRING (-75.62136889999999 6.2578873, -75.6214658 6.2579135)
Carrera 105;(-75.6201027, 6.2581459);(-75.6200389, 6.2575577);65.784;False;0.9406320834318002;LINESTRING (-75.6201027 6.2581459, -75.6200389 6.2575577)
Calle 45B;(-75.6201027, 6.2581459);(-75.6204187, 6.2582493);36.772;False;0.9406320834318002;LINESTRING (-75.6201027 6.2581459, -75.6204187 6.2582493)
Calle 45B;(-75.6201027, 6.2581459);(-75.6195597, 6.2580764);72.151;False;0.9406320834318002;LINESTRING (-75.6201027 6.2581459, -75.62001239999999 6.2581215, -75.61986450000001 6.2579748, -75.61983410000001 6.2579499, -75.6197895 6.2579436, -75.6195597 6.2580764)
Calle 47B;(-75.6187835, 6.2577788);(-75.618231, 6.2580793);69.613;False;0.9446940987759402;LINESTRING (-75.61878350000001 6.2577788, -75.61823099999999 6.2580793)
Carrera 103;(-75.6187835, 6.2577788);(-75.6185206, 6.2573456);56.256;False;0.9406320834318002;LINESTRING (-75.61878350000001 6.2577788, -75.6185206 6.2573456)
Carrera 103;(-75.6187835, 6.2577788);(-75.6188915, 6.2579489);22.366;False;0.9406320834318002;LINESTRING (-75.61878350000001 6.2577788, -75.6188915 6.2579489)
Carrera 103;(-75.6195597, 6.2580764);(-75.619351, 6.2577152);46.317;False;0.9406320834318002;LINESTRING (-75.6195597 6.2580764, -75.61935099999999 6.2577152)
Carrera 103A;(-75.6195597, 6.2580764);(-75.6194195, 6.2584325);42.521;False;0.9406320834318002;LINESTRING (-75.6195597 6.2580764, -75.61941950000001 6.2584325)
Calle 45B;(-75.6195597, 6.2580764);(-75.6201027, 6.2581459);72.151;False;0.9406320834318002;LINESTRING (-75.6195597 6.2580764, -75.6197895 6.2579436, -75.61983410000001 6.2579499, -75.61986450000001 6.2579748, -75.62001239999999 6.2581215, -75.6201027 6.2581459)
Carrera 107;(-75.6204187, 6.2582493);(-75.6206641, 6.2576197);75.079;False;0.9406320834318002;LINESTRING (-75.6204187 6.2582493, -75.6206641 6.2576197)
Carrera 107;(-75.6204187, 6.2582493);(-75.6203263, 6.2585208);31.87;False;0.9406320834318002;LINESTRING (-75.6204187 6.2582493, -75.6203263 6.2585208)
Calle 45B;(-75.6204187, 6.2582493);(-75.6201027, 6.2581459);36.772;False;0.9406320834318002;LINESTRING (-75.6204187 6.2582493, -75.6201027 6.2581459)
Calle 45B;(-75.6204187, 6.2582493);(-75.6211256, 6.2585411);84.605;False;0.9406320834318002;LINESTRING (-75.6204187 6.2582493, -75.6211256 6.2585411)
Carrera 107;(-75.6211256, 6.2585411);(-75.6213689, 6.2578873);77.514;False;0.9406320834318002;LINESTRING (-75.6211256 6.2585411, -75.62136889999999 6.2578873)
Calle 45B;(-75.6211256, 6.2585411);(-75.6204187, 6.2582493);84.605;False;0.9406320834318002;LINESTRING (-75.6211256 6.2585411, -75.6204187 6.2582493)
Carrera 107;(-75.6211256, 6.2585411);(-75.6210336, 6.2594094);102.954;False;0.9406320834318002;LINESTRING (-75.6211256 6.2585411, -75.62100409999999 6.2589765, -75.62092819999999 6.2591891, -75.62094190000001 6.259269, -75.6210336 6.2594094)
Calle 48A;(-75.6195736, 6.2593884);(-75.6197967, 6.259487);26.987;False;0.9406320834318002;LINESTRING (-75.6195736 6.2593884, -75.61979669999999 6.259487)
Carrera 103A;(-75.6195736, 6.2593884);(-75.6194448, 6.2590287);42.828;False;0.9406320834318002;LINESTRING (-75.6195736 6.2593884, -75.6195579 6.2592865, -75.619508 6.2591458, -75.6194448 6.2590287)
Calle 48A;(-75.6195736, 6.2593884);(-75.619031, 6.2593999);60.595;False;0.9406320834318002;LINESTRING (-75.6195736 6.2593884, -75.6194 6.2593562, -75.61903100000001 6.2593999)
Carrera 103;(-75.619031, 6.2593999);(-75.6190162, 6.2596646);29.479;False;0.9406320834318002;LINESTRING (-75.61903100000001 6.2593999, -75.6190162 6.2596646)
Calle 48A;(-75.619031, 6.2593999);(-75.6186447, 6.2594237);42.781;False;0.9406320834318002;LINESTRING (-75.61903100000001 6.2593999, -75.6186447 6.2594237)
Calle 48A;(-75.619031, 6.2593999);(-75.6195736, 6.2593884);60.595;False;0.9406320834318002;LINESTRING (-75.61903100000001 6.2593999, -75.6194 6.2593562, -75.6195736 6.2593884)
Calle 48A;(-75.6201847, 6.2593594);(-75.6197967, 6.259487);46.245;False;0.9406320834318002;LINESTRING (-75.6201847 6.2593594, -75.61999040000001 6.2594663, -75.61989920000001 6.2594881, -75.61979669999999 6.259487)
Carrera 102B;(-75.6182348, 6.2594261);(-75.6183628, 6.2598138);45.373;False;0.9487561141200802;LINESTRING (-75.6182348 6.2594261, -75.6183628 6.2598138)
Carrera 102B;(-75.6182348, 6.2594261);(-75.6181593, 6.2588436);65.682;False;0.9487561141200802;LINESTRING (-75.6182348 6.2594261, -75.6181777 6.2592136, -75.6181656 6.2590803, -75.6181589 6.2589697, -75.6181593 6.2588436)
Calle 48A;(-75.6182348, 6.2594261);(-75.6179187, 6.2595455);37.387;False;0.9487561141200802;LINESTRING (-75.6182348 6.2594261, -75.61811760000001 6.2594668, -75.61797919999999 6.2595202, -75.6179187 6.2595455)
Calle 48A;(-75.6182348, 6.2594261);(-75.6186447, 6.2594237);45.453;False;0.9446940987759402;LINESTRING (-75.6182348 6.2594261, -75.6183135 6.2594327, -75.61839759999999 6.2594309, -75.61851160000001 6.2594381, -75.6186447 6.2594237)
Carrera 103B;(-75.6197967, 6.259487);(-75.6198027, 6.2596527);18.437;False;0.9406320834318002;LINESTRING (-75.61979669999999 6.259487, -75.61980269999999 6.2596527)
Calle 48A;(-75.6197967, 6.259487);(-75.6195736, 6.2593884);26.987;False;0.9406320834318002;LINESTRING (-75.61979669999999 6.259487, -75.6195736 6.2593884)
['Calle 47D', 'Carrera 103B'];(-75.6197967, 6.259487);(-75.6194448, 6.2590287);92.798;False;0.9406320834318002;LINESTRING (-75.61979669999999 6.259487, -75.6197815 6.2593448, -75.6197586 6.2589854, -75.61967610000001 6.258954, -75.6195998 6.2589651, -75.6195488 6.2589811, -75.6194448 6.2590287)
Calle 48A;(-75.6197967, 6.259487);(-75.6201847, 6.2593594);46.245000000000005;False;0.9406320834318002;LINESTRING (-75.61979669999999 6.259487, -75.61989920000001 6.2594881, -75.61999040000001 6.2594663, -75.6201847 6.2593594)
;(-75.6179187, 6.2595455);(-75.6182877, 6.2599345);59.452;False;0.9487561141200802;LINESTRING (-75.6179187 6.2595455, -75.6182877 6.2599345)
;(-75.6179187, 6.2595455);(-75.617715, 6.2589617);68.709;False;0.9487561141200802;LINESTRING (-75.6179187 6.2595455, -75.617715 6.2589617)
Calle 48A;(-75.6179187, 6.2595455);(-75.6182348, 6.2594261);37.387;False;0.9487561141200802;LINESTRING (-75.6179187 6.2595455, -75.61797919999999 6.2595202, -75.61811760000001 6.2594668, -75.6182348 6.2594261)
Calle 48A;(-75.6179187, 6.2595455);(-75.6174586, 6.2596238);51.707;False;0.9487561141200802;LINESTRING (-75.6179187 6.2595455, -75.6178531 6.2595629, -75.6175849 6.2595949, -75.6175178 6.2596069, -75.61745860000001 6.2596238)
Calle 48A;(-75.6174586, 6.2596238);(-75.6173366, 6.2596651);14.245;False;0.9487561141200802;LINESTRING (-75.61745860000001 6.2596238, -75.6173366 6.2596651)
Calle 48A;(-75.6174586, 6.2596238);(-75.6179187, 6.2595455);51.707;False;0.9487561141200802;LINESTRING (-75.61745860000001 6.2596238, -75.6175178 6.2596069, -75.6175849 6.2595949, -75.6178531 6.2595629, -75.6179187 6.2595455)
Carrera 102A;(-75.6174586, 6.2596238);(-75.617201, 6.2585182);136.28000000000003;False;0.9487561141200802;LINESTRING (-75.61745860000001 6.2596238, -75.61748299999999 6.2595469, -75.61750000000001 6.2594747, -75.61750979999999 6.2594163, -75.61751649999999 6.2593483, -75.6175178 6.2592909, -75.61751 6.2592435, -75.6174937 6.2591896, -75.6174699 6.2591437, -75.61740380000001 6.2590417, -75.61727279999999 6.2588873, -75.6171946 6.2588044, -75.61718 6.2587802, -75.6171745 6.258755, -75.61717179999999 6.258723, -75.61720099999999 6.2585182)
Calle 48A;(-75.6173366, 6.2596651);(-75.6174586, 6.2596238);14.245;False;0.9487561141200802;LINESTRING (-75.6173366 6.2596651, -75.61745860000001 6.2596238)
Calle 48C;(-75.6173366, 6.2596651);(-75.6180783, 6.2602135);102.174;False;0.9487561141200802;LINESTRING (-75.6173366 6.2596651, -75.61807829999999 6.2602135)
Calle 48A;(-75.6173366, 6.2596651);(-75.6171059, 6.2597678);27.941000000000003;False;0.9487561141200802;LINESTRING (-75.6173366 6.2596651, -75.6172327 6.2597121, -75.6171059 6.2597678)
Carrera 102B;(-75.618899, 6.2608431);(-75.6189235, 6.2607193);14.03;False;0.9487561141200802;LINESTRING (-75.618899 6.2608431, -75.61892349999999 6.2607193)
Carrera 102C;(-75.618899, 6.2608431);(-75.6188874, 6.2609476);11.69;False;0.9487561141200802;LINESTRING (-75.618899 6.2608431, -75.61888740000001 6.2609476)
Calle 48C;(-75.618899, 6.2608431);(-75.6180783, 6.2602135);114.633;False;0.9487561141200802;LINESTRING (-75.618899 6.2608431, -75.6186824 6.2606865, -75.6184076 6.2604843, -75.61807829999999 6.2602135)
Calle 44;(-75.6209664, 6.2569648);(-75.6216177, 6.2572387);78.167;False;0.9406320834318002;LINESTRING (-75.6209664 6.2569648, -75.6216177 6.2572387)
Carrera 107;(-75.6209664, 6.2569648);(-75.6211351, 6.2565497);49.781;False;0.9406320834318002;LINESTRING (-75.6209664 6.2569648, -75.6211351 6.2565497)
Carrera 107;(-75.6209664, 6.2569648);(-75.6207218, 6.257639);79.694;False;0.9406320834318002;LINESTRING (-75.6209664 6.2569648, -75.6207218 6.257639)
Carrera 107;(-75.6216177, 6.2572387);(-75.6217351, 6.2569326);36.427;False;0.9406320834318002;LINESTRING (-75.6216177 6.2572387, -75.6217351 6.2569326)
Carrera 107;(-75.6216177, 6.2572387);(-75.6213689, 6.2578873);77.186;False;0.9406320834318002;LINESTRING (-75.6216177 6.2572387, -75.62136889999999 6.2578873)
Calle 44;(-75.6216177, 6.2572387);(-75.6209664, 6.2569648);78.167;False;0.9406320834318002;LINESTRING (-75.6216177 6.2572387, -75.6209664 6.2569648)
Calle 44;(-75.6216177, 6.2572387);(-75.622077, 6.2573598);52.523;False;0.9406320834318002;LINESTRING (-75.6216177 6.2572387, -75.622077 6.2573598)
